Geo Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;indice_lig;res_com;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.79033300100723,2.263389166015155;"{""coordinates"": [2.263389166015155, 48.79033300100723], ""type"": ""Point""}";1165.0;Soleil Levant;Soleil Levant;;;70186.0;Soleil Levant;44838.0;Soleil Levant;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02149;C01794;TRAM 6;6;TRAM 6;RATP;1.0;0.0;645884.1547000036;6854724.362;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Soleil Levant
48.94363000573956,2.4114734870101406;"{""coordinates"": [2.411473487010141, 48.94363000573956], ""type"": ""Point""}";1206.0;Dugny - La Courneuve;Dugny - La Courneuve;;;426093.0;Dugny - La Courneuve;426092.0;Dugny - La Courneuve;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02225;C01999;TRAM 11;11;TRAM 11;SNCF;1.0;0.0;656890.1363999993;6871678.629500002;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/64d44c24623a56d07a336c8d92d1edda;Dugny - La Courneuve
48.889657433795385,2.3031046176643852;"{""coordinates"": [2.303104617664385, 48.889657433795385], ""type"": ""Point""}";1215.0;Porte d'Asnières;Porte d'Asnières;Marguerite Long;;71505.0;Porte d'Asnières - Marguerite Long;45496.0;Porte d'Asnières - Marguerite Long;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;TRAM 3B;0;0;A01757;C01679;TRAM 3b;3B;TRAM 3b;RATP;1.0;0.0;648899.2829999998;6865741.665600002;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Porte d'Asnières
48.80320645597131,2.377900292051549;"{""coordinates"": [2.377900292051549, 48.80320645597131], ""type"": ""Point""}";1234.0;Germaine Tailleferre;Germaine Tailleferre;;IVRY-SUR-SEINE;70350.0;Germaine Tailleferre;479021.0;Germaine Tailleferre;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;9;TRAM 9;KEOLIS;1.0;0.0;654307.9149999991;6856083.326499999;;Germaine Tailleferre
48.798822652048656,2.381510971736228;"{""coordinates"": [2.381510971736228, 48.798822652048656], ""type"": ""Point""}";1235.0;Beethoven - Concorde;Beethoven - Concorde;;VITRY-SUR-SEINE;70273.0;Beethoven - Concorde;478994.0;Beethoven - Concorde;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;9;TRAM 9;KEOLIS;1.0;0.0;654569.2894999981;6855593.825199999;;Beethoven - Concorde
48.78567213418671,2.3919914554961133;"{""coordinates"": [2.391991455496113, 48.78567213418671], ""type"": ""Point""}";1238.0;Camille Groult;Camille Groult;;VITRY-SUR-SEINE;70101.0;Camille Groult;479015.0;Camille Groult;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;9;TRAM 9;KEOLIS;1.0;0.0;655327.8526000008;6854125.701499999;;Camille Groult
48.91270497437518,2.4354209929854376;"{""coordinates"": [2.435420992985438, 48.91270497437518], ""type"": ""Point""}";268.0;Escadrille Normandie-Niémen;Escadrille Normandie-Niémen;;;72517.0;Escadrille Normandie - Niémen;47347.0;Escadrille Normandie - Niémen;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;C01389;TRAM 1;1;TRAM 1;RATP;1.0;0.0;658619.6846999973;6868226.975400001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Escadrille Normandie-Niémen
48.83336534291933,2.276712090531075;"{""coordinates"": [2.276712090531075, 48.83336534291933], ""type"": ""Point""}";1010.0;Suzanne Lenglen;Suzanne Lenglen;;;71042.0;Suzanne Lenglen;44917.0;Suzanne Lenglen;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1.0;0.0;646906.7365000024;6859499.9037999995;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Suzanne Lenglen
48.953168245843855,2.3154036121121684;"{""coordinates"": [2.315403612112168, 48.953168245843855], ""type"": ""Point""}";1191.0;Rose Bertin;Rose Bertin;Centre Commercial l’Ilo;;72376.0;Rose Bertin (Centre Commercial l'Ilo);415806.0;Rose Bertin (Centre Commercial l'Ilo);0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02150;C01795;TRAM 8;8;TRAM 8;RATP;1.0;0.0;649862.3295999989;6872796.013999999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;Rose Bertin
48.92997102529371,2.3847588614407726;"{""coordinates"": [2.384758861440773, 48.92997102529371], ""type"": ""Point""}";410.0;Six Routes;Six Routes;;;72637.0;La Courneuve - Six Routes;46100.0;La Courneuve - Six Routes;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;C01389;TRAM 1;1;TRAM 1;RATP;1.0;0.0;654921.4807000011;6870174.669799998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Six Routes
48.831696592186134,2.281470444083867;"{""coordinates"": [2.281470444083867, 48.831696592186134], ""type"": ""Point""}";1009.0;Porte d'Issy;Porte d'Issy;;;73654.0;Porte d'Issy;45356.0;Porte d'Issy;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1.0;0.0;647254.3273999989;6859311.169799998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Porte d'Issy
48.80970399661239,2.3174491879233723;"{""coordinates"": [2.317449187923372, 48.80970399661239], ""type"": ""Point""}";1249.0;Barbara;Barbara;;;70441.0;Barbara;483278.0;Barbara;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;0.0;649874.2426000014;6856842.441199999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Barbara
48.72553530483948,2.4195650243779405;"{""coordinates"": [2.419565024377941, 48.72553530483948], ""type"": ""Point""}";3.0;Ablon;Ablon;;;69554.0;Ablon;46387.0;Ablon;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;657304.5759999976;6847424.317899998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Ablon
48.946796941150964,2.2578974826622082;"{""coordinates"": [2.257897482662208, 48.946796941150964], ""type"": ""Point""}";24.0;Argenteuil;Argenteuil;;;65063.0;Argenteuil;47875.0;Argenteuil;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1.0;1.0;645644.2233999968;6872125.5748;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Argenteuil
48.85364805534882,2.279487064975001;"{""coordinates"": [2.279487064975001, 48.85364805534882], ""type"": ""Point""}";40.0;Avenue du Président Kennedy;Avenue du Président Kennedy;Maison de Radio France;;71212.0;Avenue du Président Kennedy Maison de Radio France;45419.0;Avenue du Président Kennedy Maison de Radio France;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;647131.0078999996;6861753.257599998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Avenue du Président Kennedy
49.035311308499914,2.210246521043383;"{""coordinates"": [2.210246521043383, 49.035311308499914], ""type"": ""Point""}";68.0;Bessancourt;Bessancourt;;;66672.0;Bessancourt;43090.0;Bessancourt;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1.0;0.0;642252.5610999987;6882002.514699999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Bessancourt
48.70121772027308,2.0979758556874666;"{""coordinates"": [2.097975855687467, 48.70121772027308], ""type"": ""Point""}";219.0;Courcelle-sur-Yvette;Courcelle-sur-Yvette;;;62951.0;Courcelle sur Yvette;47052.0;Courcelle sur Yvette;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1.0;0.0;633619.1984999999;6844942.894000001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Courcelle-sur-Yvette
49.023206377148846,2.36222298237825;"{""coordinates"": [2.36222298237825, 49.023206377148846], ""type"": ""Point""}";249.0;Écouen-Ézanville;Écouen-Ézanville;;;66533.0;Écouen - Ézanville;43073.0;Écouen - Ézanville;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1.0;0.0;653354.0640999973;6880555.884100001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Écouen-Ézanville
48.96334411183752,1.8090945087737835;"{""coordinates"": [1.809094508773784, 48.96334411183752], ""type"": ""Point""}";262.0;Épône-Mézières;Épône-Mézières;;;65326.0;Épône - Mézières;47882.0;Épône - Mézières;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1.0;0.0;612801.1350999996;6874367.855;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Épône-Mézières
48.980646099505464,2.272084772747632;"{""coordinates"": [2.272084772747632, 48.980646099505464], ""type"": ""Point""}";266.0;Ermont-Eaubonne;Ermont-Eaubonne;;;65669.0;Ermont - Eaubonne;47898.0;Ermont - Eaubonne;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1.0;1.0;646718.0508999974;6875879.969700001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Ermont-Eaubonne
48.84490113779191,2.5259225465681983;"{""coordinates"": [2.525922546568198, 48.84490113779191], ""type"": ""Point""}";116.0;Bry-sur-Marne;Bry-sur-Marne;;;73166.0;Bry-sur-Marne;43101.0;Bry-sur-Marne;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;RATP;1.0;0.0;665207.5618999973;6860643.884799998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Bry-sur-Marne
48.371383289574894,2.3872097958687637;"{""coordinates"": [2.387209795868764, 48.371383289574894], ""type"": ""Point""}";117.0;Buno-Gironville;Buno-Gironville;;;59447.0;Buno - Gironville;43102.0;Buno - Gironville;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;654619.1221999973;6808073.8169;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Buno-Gironville
49.06931413456856,2.1416969314115435;"{""coordinates"": [2.141696931411543, 49.06931413456856], ""type"": ""Point""}";148.0;Chaponval;Chaponval;;;67016.0;Chaponval;47591.0;Chaponval;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1.0;0.0;637281.4516000003;6885836.233399998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Chaponval
48.8741440821033,2.583331160781805;"{""coordinates"": [2.583331160781805, 48.8741440821033], ""type"": ""Point""}";942.0;Chelles-Gournay;Chelles-Gournay;;;68407.0;Chelles - Gournay;58879.0;Chelles - Gournay;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01844;C01730;TRAIN P;P;TRAIN P;SNCF;1.0;1.0;669437.8838;6863871.753899999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e;Chelles-Gournay
48.743483985004275,1.921036600039738;"{""coordinates"": [1.921036600039738, 48.743483985004275], ""type"": ""Point""}";193.0;Coignières;Coignières;;;63369.0;Coignières;47932.0;Coignières;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1.0;0.0;620663.0266000032;6849805.032900002;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Coignières
49.04543025331719,2.197087678318263;"{""coordinates"": [2.197087678318263, 49.04543025331719], ""type"": ""Point""}";296.0;Frépillon;Frépillon;;;66798.0;Frépillon;47580.0;Gare Frépillon;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1.0;0.0;641301.8511999995;6883137.5286;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Frépillon
48.99609884165444,2.2596556190576194;"{""coordinates"": [2.259655619057619, 48.99609884165444], ""type"": ""Point""}";339.0;Gros-Noyer-Saint-Prix;Gros-Noyer-Saint-Prix;;;66063.0;Gros Noyer Saint-Prix;46482.0;Gros Noyer Saint-Prix;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1.0;0.0;645824.3999999985;6877606.8292;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Gros-Noyer-Saint-Prix
48.3745250124542,2.059912347637065;"{""coordinates"": [2.059912347637065, 48.3745250124542], ""type"": ""Point""}";341.0;Guillerval;Guillerval;;;59450.0;Guillerval;43134.0;Guillerval;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;NR;NR;GL;GL;GL;SNCF;1.0;0.0;630385.8394000009;6808661.331599999;;Guillerval
48.98037755449196,2.2700354262705256;"{""coordinates"": [2.270035426270526, 48.98037755449196], ""type"": ""Point""}";997.0;Ermont-Eaubonne;Ermont-Eaubonne;;;65669.0;Ermont - Eaubonne;47898.0;Ermont - Eaubonne;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;TRAIN J;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1.0;1.0;646567.7709999979;6875851.491500001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Ermont-Eaubonne
48.787614679066024,2.2924929805577623;"{""coordinates"": [2.292492980557762, 48.787614679066024], ""type"": ""Point""}";287.0;Fontenay-aux-Roses;Fontenay-aux-Roses;;;70133.0;Fontenay-aux-Roses;43125.0;Fontenay-aux-Roses;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1.0;0.0;648019.5288000032;6854402.5766;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Fontenay-aux-Roses
48.92037937390294,2.185353376288785;"{""coordinates"": [2.185353376288785, 48.92037937390294], ""type"": ""Point""}";357.0;Houilles-Carrières-sur-Seine;Houilles-Carrières-sur-Seine;;;64741.0;Houilles - Carrières-sur-Seine;43082.0;Carrières-sur-Seine;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;SNCF;1.0;0.0;640300.5562999994;6869240.4012;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Houilles-Carrières-sur-Seine
48.82103881414227,2.4638567953623163;"{""coordinates"": [2.463856795362316, 48.82103881414227], ""type"": ""Point""}";378.0;Joinville-le-Pont;Joinville-le-Pont;;;70640.0;Joinville-le-Pont;43135.0;Joinville-le-Pont;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;RATP;1.0;0.0;660634.6208000034;6858019.768300001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Joinville-le-Pont
48.99224128037947,1.845134444868708;"{""coordinates"": [1.845134444868708, 48.99224128037947], ""type"": ""Point""}";388.0;Juziers;Juziers;;;65988.0;Juziers;43137.0;Juziers;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1.0;0.0;615486.809799999;6877541.893599998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Juziers
48.98950250621091,1.7030161341896652;"{""coordinates"": [1.703016134189665, 48.98950250621091], ""type"": ""Point""}";507.0;Mantes-la-Jolie;Mantes-la-Jolie;;;65931.0;Mantes-la-Jolie;43157.0;Mantes-la-Jolie;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;TRAIN J;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1.0;1.0;605082.4575000033;6877398.826099999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Mantes-la-Jolie
48.73493929557038,2.868955830083688;"{""coordinates"": [2.868955830083688, 48.73493929557038], ""type"": ""Point""}";516.0;Marles-en-Brie;Marles-en-Brie;;;67604.0;Marles-en-Brie;43247.0;Marles-en-Brie;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01844;C01730;TRAIN P;P;TRAIN P;SNCF;1.0;0.0;690362.3536000028;6848320.952799998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e;Marles-en-Brie
48.52724331964698,2.6549902848563756;"{""coordinates"": [2.654990284856376, 48.52724331964698], ""type"": ""Point""}";531.0;Melun;Melun;;;61926.0;Melun;47909.0;Melun;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;TRAIN R;0;0;0;0;0;A01845;C01731;TRAIN R;R;TRAIN R;SNCF;1.0;1.0;674525.4341999963;6825278.3422;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb;Melun
48.9758587549065,2.6424063050298603;"{""coordinates"": [2.64240630502986, 48.9758587549065], ""type"": ""Point""}";550.0;Mitry-Claye;Mitry-Claye;;;69065.0;Mitry - Claye;43164.0;Mitry - Claye;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A02175;C01738;TRAIN K;K;TRAIN K;SNCF;1.0;1.0;673822.1594000012;6875161.265099999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d;Mitry-Claye
48.34841601332668,2.0322397733867;"{""coordinates"": [2.0322397733867, 48.34841601332668], ""type"": ""Point""}";535.0;Monnerville;Monnerville;;;59429.0;Monnerville;43165.0;Monnerville;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;NR;NR;GL;GL;GL;SNCF;1.0;0.0;628301.2006999999;6805784.2962;;Monnerville
48.52040359014002,2.254739701073405;"{""coordinates"": [2.254739701073405, 48.52040359014002], ""type"": ""Point""}";424.0;Lardy;Lardy;;;59761.0;Lardy;43149.0;Lardy;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;644965.5009000003;6824722.074099999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Lardy
48.53877525570637,2.6255221550663013;"{""coordinates"": [2.625522155066301, 48.53877525570637], ""type"": ""Point""}";430.0;Le Mée;Le Mée;;;62003.0;Le Mée;45784.0;Le Mée;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;672355.6840000004;6826570.182100002;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Le Mée
48.69309659119496,1.8565920652674568;"{""coordinates"": [1.856592065267457, 48.69309659119496], ""type"": ""Point""}";432.0;Le Perray;Le Perray;;;62804.0;Le Perray;43235.0;Le Perray;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1.0;0.0;615843.5759000033;6844270.1576999985;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Le Perray
48.5738077917381,2.4794691696107134;"{""coordinates"": [2.479469169610713, 48.5738077917381], ""type"": ""Point""}";433.0;Le Plessis-Chenet;Le Plessis-Chenet;;;60006.0;Le Plessis Chenet;45820.0;Le Plessis Chenet;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;661599.7184000015;6830525.646600001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Le Plessis-Chenet
48.89008623463312,2.1346008752287164;"{""coordinates"": [2.134600875228716, 48.89008623463312], ""type"": ""Point""}";438.0;Le Vésinet-Centre;Le Vésinet-Centre;;;64514.0;Le Vésinet Centre;53784.0;Le Vésinet Centre;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;RATP;1.0;0.0;636544.5064999983;6865911.575199999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Le Vésinet-Centre
48.92087280253666,2.313835382469576;"{""coordinates"": [2.313835382469576, 48.92087280253666], ""type"": ""Point""}";450.0;Les Grésillons;Les Grésillons;;;72225.0;Les Grésillons;43230.0;Les Grésillons;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;649716.2726999968;6869205.790399998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Les Grésillons
48.74507216597283,2.4175209778964915;"{""coordinates"": [2.417520977896491, 48.74507216597283], ""type"": ""Point""}";454.0;Les Saules;Les Saules;;;69662.0;Les Saules;46298.0;Les Saules;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;657170.2466999963;6849597.5353000015;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Les Saules
48.868064422326356,2.0767191026772913;"{""coordinates"": [2.076719102677291, 48.868064422326356], ""type"": ""Point""}";464.0;L'Étang-la-Ville;L'Étang-la-Ville;;;73603.0;L'Étang-la-Ville;47937.0;L'Étang-la-Ville;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1.0;0.0;632271.8740999997;6863511.0473;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;L'Étang-la-Ville
48.62837554990306,2.569583548243857;"{""coordinates"": [2.569583548243857, 48.62837554990306], ""type"": ""Point""}";468.0;Lieusaint-Moissy;Lieusaint-Moissy;;;62412.0;Lieusaint - Moissy;47669.0;Lieusaint - Moissy;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;668280.5751999989;6836551.855799999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Lieusaint-Moissy
48.70596898390116,2.2122623780174924;"{""coordinates"": [2.212262378017492, 48.70596898390116], ""type"": ""Point""}";483.0;Lozère;Lozère;École Polytechnique;;63029.0;Lozère;474069.0;Lozère;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1.0;0.0;642034.6212000027;6845381.123500001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Lozère
